filename,subject,response_happiness,Expansion,winloss,prototipicality,UpperFaceAUs,NasalAreaAUs,LowerFaceAUs,HandtoFaceHead_R,HandtoFaceHead_L,HeadPositionAUs,Torso,TouchingGround,NeckAUs,Shoulder_R,Shoulder_L,Chest,Arm_RX,Arm_RZ,Arm_RY,Arm_LX,Arm_LZ,Arm_LY,ArmForearm_R,ArmForearm_L,Palm_R,Palm_L,R_PalmDirection,L_PalmDirection,R_HandTouchBody,L_HandTouchBody,Torso,Leg_R,Leg_L,TouchingGround,LegSplit
E_amb_los22,50,3,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,50,4,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,50,4,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,50,4,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,50,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,50,1,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,50,1,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,50,5,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,50,3,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,50,5,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,51,5,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,51,1,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,51,1,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,51,2,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,51,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,51,1,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,51,1,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,51,5,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,51,4,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,51,5,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,52,2,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,52,3,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,52,2,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,52,3,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,52,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,52,2,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,52,3,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,52,4,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,52,2,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,52,4,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,53,4,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,53,4,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,53,2,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,53,2,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,53,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,53,2,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,53,2,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,53,4,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,53,3,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,53,4,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,54,4,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,54,4,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,54,5,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,54,4,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,54,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,54,2,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,54,2,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,54,5,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,54,4,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,54,5,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,55,4,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,55,5,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,55,4,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,55,3,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,55,5,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,55,5,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,55,1,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,55,5,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,55,4,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,55,4,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,56,3,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,56,2,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,56,2,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
E_los36,56,2,1.75,loss,prototypical,Not_visible,Not_visible,Not_visible,LowerFace+Nose,LowerFace+Nose,AU54_HeadDown,neutral,Knees,neutral,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,neutral,InfrontofBody,Not_visible,>90,Praying,Praying,TowordsBody,TowordsBody,N/A,N/A,neutral,<90,<90,Knees,HipsWidth
E_los6,56,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,Forehead,Forehead,AU57_Forward,Forward>45,Knees,Not_visible,neutral,neutral,Not_visible,neutral,90,NotinFrontofBody,neutral,Not_visible,NotinFrontofBody,<90,Not_visible,Clench,Not_visible,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,Not_visible,Knees,Not_visible
E_los61,56,1,1.69,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,neutral,Knees,Not_visible,Dropped,Dropped,Closed,neutral,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Knees,WiderThanHips
E_los62,56,1,1.53,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,Eyes,AU54_HeadDown,Not_visible,Knees,Not_visible,Not_visible,Not_visible,Closed,neutral,Not_visible,InfrontofBody,neutral,Not_visible,InfrontofBody,180/stretched,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,WiderThanHips
E_win19,56,4,4.05,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win2,56,4,3.97,win,prototypical,1+4+6+43,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Back,Knees,Not_visible,Back,Back,Open,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,>90,stretched,PartialClench,OutwardsBody,OutwardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_win39,56,3,3.75,win,prototypical,1+4+6+7+43,10+38,12+17+20+25+27,N/A,N/A,AU53_HeadUp,Back,Knees,21,Back,Back,Open,<90,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,90,HoldingArtifact,Clench,TowardsBody,TowardsBody,N/A,N/A,Back,<90,<90,Knees,WiderThanHips
E_amb_los22,57,4,2.03,loss,ambivalent,1+6,10,17+25,N/A,N/A,AU53_HeadUp,Forward<45,Knees,neutral,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,InfrontofBody,neutral,neutral,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Knees,Knees,Forward<45,>90,>90,Knees,HipsWidth
E_amb_vic13,57,3,2.16,win,ambivalent,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,Not_visible,Knees,Not_visible,Forward,Forward,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Not_visible,<90,<90,Knees,TightThighs
E_los23,57,1,1.89,loss,prototypical,1+4+6+43,10,20+26,Mouth,Mouth,AU53_HeadUp,Forward<45,Knees,21,Not_visible,Dropped+Forward,Closed,Not_visible,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched ,stretch ,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward<45,<90,<90,Knees,TightThighs
